DW_LOCALIDADE;region_code;region_name;division;tp_cliente;address_number;city;country;customer_address_1;customer_address_2;state;zip_code
6a1cb7cf3eebd289854ba50420a32c5e38814b950766e4f3d4320981b259b1e9;4;Central;2;Domestic;10014469;Livonia;US;Accounting Department Service & Parts;PO Box 537940;MI;48153-7940
1b160781663f9c8ad719d287bf32eedb40fc05308a583e310e418a036d504fd2;4;Central;2;Domestic;10021485;Hamel;US;FOB: Clackamas;Attention: Accounts Payable Department;MN;55340-0700
39b1a36edb69b3cdb0ca1693a86bcafced2a3abc437ef07c83d5e328795131a7;4;Central;2;Domestic;10013765;St Louis;US;5821 Hampton Avenue;Não informado;MO;63109
a30ee43f2065fdc6a618484fdfe38bfabf49dc49889b0cb233e640c83bca8d0d;4;Central;2;Domestic;10019664;MOLINE;US;PO BOX 8808;C/O APSS;IL;61266-8808
0205c54aab4380293383f1c6ac19d467e4fc9731ebfad3a802247efcc0e27717;4;Central;2;Domestic;10023221;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
4075d68a3fbd1f809297c18cc1c3ca7fcce51c0f5e1e68b0ef11ee73fdcabbae;4;Central;2;Domestic;10022423;Cincinnati;US;12110 Best Place;Não informado;OH;45241
57fc335d2097b9162347a01971fe51c5ce58e1e70a87dfa46965d1b1f184ce4f;4;Central;2;Domestic;10010974;Chippewa Falls;US;13296 County Highway 00;Não informado;WI;54729
1a99de8dcca8b6d61bf563a61899598409d49994f4cec295c9c4a94fccd8e143;4;Central;2;Domestic;10025036;Kansas City;US;1920 East Front Street;Não informado;MO;64139-1538
fedf0358bbdfd292d13789e34d5499e600d3d939d473c9838e3559349d208fd5;4;Central;2;Domestic;10012226;Troy;US;Worldwide Purchasing;1996 Technology Drive;MI;48083
61f8aa2e7481e31e46cafa626ac2a34eebbf168ff2c0436adccc9ba0ae378baa;4;Central;2;Domestic;10013509;Joliet;US;207 North Scott;Não informado;IL;60435
037b69d27e33c3e130dce560f06f12c39cdec67c6a6944aad886502d1fc3241a;4;Central;2;Domestic;10023715;Plainfield;US;Central Division;PO BOX 600;IN;46168-0600
56dcb8ca31070a126df125d495b50cfd5b61be104e4108b09ac19c2de5514a79;4;Central;2;Domestic;10015495;Kansas City;US;Attention:  Accounts Payable;686 South Adams;KS;66105
275f64a33ee4ba0f328261b47bcc5ef9033541bfd204cba0fcec53cdc992ad6f;4;Central;2;Domestic;10018644;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
b1b9239bc61a3b560823a7536e9f269872ed7790a49af64fbe965702eaf79934;4;Central;2;Domestic;10018871;Livonia;US;Field Accounting Department;PO Box 2003;MI;48151
47a4f5bb8e1b5e8fce7f9b98f58d209b95926ceda5f5a3e3735889735d2f4af8;4;Central;2;Domestic;10025061;Canton;US;PO Box 80509;Não informado;OH;44708
326ff72fd36be2196890104c750a28789cf0d5f7846f311ef409abbd0252af82;4;Central;2;Domestic;10006093;Evansville;US;PO Box 5364;Não informado;IN;47716-5364
1a6a0c1af5763e1ef48767f085fdcf0616505c67cb16dd3b390a4c47892a382a;4;Central;2;Domestic;10000481;Chicago;US;Box 5516;Não informado;IL;60680
6afa7005366ab69e8633bc313f6364f4afbbe3c75c28ed2c42e73462ca3c3a26;4;Central;2;Domestic;10018867;Flint;US;2400 R E O Drive;Não informado;MI;48507
47f16ce5383c0d7c6913617748560d9613217c382db9ef6d294fb6f7d4973a90;4;Central;2;Domestic;10026560;Dearborn;US;Central Accounting Service;PO Box 6005;MI;48121
96c3623bc37c3f32bfd1f0bdab7d1b176390d59ffec67c189a48ab426a24b99d;4;Central;2;Domestic;10027583;Morton;US;Attention: Charlene Hoyer;500 North Morton Avenue;IL;61550-0474
7e1eff67c6a21a7661026de6839f34b02c56e23d89efe03e465873a344a03841;4;Central;2;Domestic;10020909;Canton;US;Attention: Accounts Payable Department;PO Box 8844;OH;44711-8844
c4c623bf66f87c57926943ae7f75826ce1f3c643b0443760798daa4da4f67307;4;Central;2;Domestic;10025287;Brookfield;US;PO Box 366;Não informado;WI;53008
bf03292cb0676894b5a91833a61f5001affe3ad731bb3e8d0f1145ff966f1192;4;Central;2;Domestic;10022444;Livonia;US;Detroit Technical Center;37002 Industrial Road;MI;48150
98d7ab369b2cd662a1e33f954136e19a0d0cdf149e427c9e2bc11cfc92244be9;4;Central;2;Domestic;10020390;Lansing;US;16241 South Us 27;Não informado;MI;48906
dd091fc51daa262e1639c393dc0a022b742319684927cfa7ddd27708e260ae33;4;Central;2;Domestic;10024550;Appleton;US;PO Box 2017;Não informado;WI;54913
31933779bb65b1b4fd4ec550747ef4176bd3464f4df372ab3cdc3fa4462b864b;4;Central;2;Domestic;10025252;Elkhart;US;PO Box 4405;Não informado;IN;46514
653486a5b043b4be687b3fbd7a02c5869da96d75f3b1efe83458edeb10c7e1ac;4;Central;2;Domestic;10019682;Lennox;US;PO Box 409;Não informado;SD;57039
c34ed678287ba4600e0c3b4fce01ec8317a30fd2ecf586a2693ab08c9b99a67b;4;Central;2;Domestic;10017585;Milwaukie;US;11811 West Silver Spring Drive;Não informado;WI;53225
04998d3dd598cdaaf1570be79218f425bb52a3368b5495ab44c8ce406c67ea48;4;Central;2;Domestic;10020445;Rapid City;US;PO Box 80;Não informado;SD;57709
c617a33bb1e47b0ea894159cb36328c0b0d67aa0f8347f808a6b14addbcacb71;4;Central;2;Domestic;10009642;Joliet;US;812 Draper Avenue;Não informado;IL;60432
3de9354f0b502566d09f8f9782e386d644c9922b7cf9cc5d6c7bb7763c9f4d76;4;Central;2;Domestic;10014803;Grand Rapids;US;3056 Eastern Avenue SE;Não informado;MI;49508
c5ad8dbeeb2cb84bc9483096711371451cecb31680d8deff9f6ba7a5cfc70f02;4;Central;2;Domestic;10021231;Middlebury;US;PO Box 460;Não informado;IN;46540
ba23a7c9161c74edbd440c50acbc7e9670329a6a54d6b668492264453aaf678d;4;Central;2;Domestic;10017072;Chicago;US;4200 S Morgan Street;Não informado;IL;60609
29179cabfa1ba02f47908bab6ed15adfd519f058ed5b802fa22a35346062e866;4;Central;2;Domestic;10024006;Columbiana;US;PO Box 57;Não informado;OH;44408
f9363caa9e7f4c7848211dc2155c0e8c47af6452a72471eb19c41de9d71102a3;4;Central;2;Domestic;10026606;Dearborn;US;Central Accounting Service;PO Box 6005;MI;48121
f66683ff5d2f3d4d240d86c704ffa621bab7ddd346a200b4d6d93afece1dc94a;4;Central;2;Domestic;10009156;Attica;US;DBA Badlands Off Road Park;3968 North Xavier Road;IN;47918
bd1d08d3c355850790bba33b74fde02e552d330812ebde535a9ef3833887ab63;4;Central;2;Domestic;10016334;Overland Park;US;Attention Accounts Payable Department;PO Box 12990;KS;66282-2990
3536f587b07b6fe592ec8035cbd5d280d4175b57c1243eaf7b062eb98e11a3be;4;Central;2;Domestic;10016045;Monroe;US;1051 West 7th Street;Building # 2;WI;53566
25eebdace39037c0f06b23eafa31cb75aefba3412c42339413e28ad78aea00d9;4;Central;2;Domestic;10017036;Eagan;US;580 Yankee Doodle Rd Ste 1200;Não informado;MN;55121
8e93e08163757783175b2cbbf8e9f114ba5059af61aad17cbe5f45b34288f84f;4;Central;2;Domestic;10023023;Thief River Falls;US;600 South Brooks Avenue;Não informado;MN;56701
7c4a0710e3ca68063193da4549acd12d68217fa167dd98ae9b8b8c337de64e52;4;Central;2;Domestic;10016807;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
3452ce22db893960355c020efa297a1aec81ea966b45be73143d167978d45321;4;Central;2;Domestic;10009676;Kalamazoo;US;167 East Kalamazoo Avenue;Não informado;MI;49007
1ebf7d8b236f6fc215bbf652a203076a73c824f9a3234793e4534d1a53123ab6;2;Southern;2;Domestic;10025249;Memphis;US;7221 Highway 64;Não informado;TN;38133
fd8f2920a41d9151d57cc914006d15064b650f6b9dca17701f4f8f5d9eb05fae;2;Southern;2;Domestic;10013252;Irving;US;Dallas PDC #15;Attention  Accounts Payable;TX;75016-7728
b74a59621ccf0a85de3aab3d4f9c759d104142c60df7ba224a83da65d9fa52b1;2;Southern;2;Domestic;10022249;Shelby;US;201 Old Boiling Springs Road;Não informado;NC;28152
2dfd2ee0ccaba9799b58d5f90cd8936fa9c52dda700643f5e689def01ca38845;2;Southern;2;Domestic;10010970;Irving;US;1477 E Highway 356;Não informado;TX;75060
fd02821119ca77d495f0e16763f353ea5b7e1d0c13c6366dbb7810316da4c670;2;Southern;2;Domestic;10016549;Jacksonville;US;PO Box 6307;Não informado;FL;32236
1c4dd70b07be04c1ef276dc38bb5fde8bc70f3051f91a7ee02a279a2434eb1ae;2;Southern;2;Domestic;10012422;Saginaw;US;PO Box 510;Não informado;AL;35137
5485a82e9a5a67cb7a1d99d5e1d19f9860bc3fb9f2659b6684fead300c0b5a55;2;Southern;2;Domestic;10018623;Laurel;US;17 Perry Road;Não informado;MS;39440
31e33df8ab4722ffe93649d4eb2d3ec1ed398e4e939c67f0f67cd1313da3ffe3;2;Southern;2;Domestic;10018580;Beaumont;US;PO Box 790;Não informado;TX;77704
a2293ab2c84127131daac7c1ece123fb448ba72e680af2e379ef8e4b7b3df6eb;2;Southern;2;Domestic;10025814;Houston;US;5300 Glenmont Drive;Não informado;TX;77081
320ba3d73025a44a06d4a5bebe02ceeb9f58027c5953c368744e4e34a46759eb;2;Southern;2;Domestic;10020184;Smyrna;US;Corporation USA;Nissan Drive;TN;37167
fc1f00f0007fd39dbe4861f16f8a9044ba64921585a18d9a6a502b77349aaae6;2;Southern;2;Domestic;10019879;Duluth;US;3564 Buford Highway;Não informado;GA;30096
34c99954b9c086a70ae6b2016b03d6c873bbb8215918b647505512bcde5ef5e2;2;Southern;2;Domestic;10021175;Johnson City;US;PO Box 5418;Não informado;TN;37602-5418
44ba52b40237bff3093a6da7a8602b62c0a76df30056e5ec2be8a44111e6d467;2;Southern;2;Domestic;10009907;Elizabethtown;US;PO Box 2143;Não informado;KY;42702-2143
265719153790e9002d51688e5edce924e3461c805b0c92e59ec6d3363fde5e1c;2;Southern;2;Domestic;10023241;North Little Rock;US;7700 Counts Massie Road;Não informado;AR;72113
8a10e4ea7c06b8a9eaea96a45ed33d9a7028822757e8a27f8ed2c2c782faf09a;2;Southern;2;Domestic;10023524;Clemson;US;PO Box 1006;Não informado;SC;29633
e26b757550050a22cc47285e5c7be803fd6460d17bde636ea1f1925795c40524;2;Southern;2;Domestic;10026062;Houston;US;2301 Central Parkway;Não informado;TX;77092
c3d91ae46474f9c5bec3c217d3f888bac64d7ed9fcb7853cef5c7697a030d54b;2;Southern;2;Domestic;10023793;Holden;US;PO Box 249;Não informado;LA;70744
2b34ef3cccbb2ecdcb940e3df9232418df998680cfbfef414409d20aa5ec938a;2;Southern;2;Domestic;10006862;Pearl;US;4410 Highway 80 East;Não informado;MS;39209
98536b0c44fab50782de9ec177d0e53c191e1463f597045be3380cacaf071142;2;Southern;2;Domestic;10022732;Lake Hamilton;US;PO Box 900;Não informado;FL;33851
5c4f3cfd3c29624cdc39cfc9757b20184ac9507e207d8c94bb7044f30d006a6e;2;Southern;2;Domestic;10024009;Tulsa;US;PO Box 582510;Não informado;OK;74158-2510
849c930efc9d94388c0878e4b0646705cca6fb4ace0c21f33e40c90060f57544;2;Southern;2;Domestic;10017576;New Orleans;US;PO Box 10455;Não informado;LA;70181
6e479aafd8539f3e56dcc46ce84c9da6ff55bf352209310b39f6bde8a169669b;2;Southern;2;Domestic;10013188;Charlotte;US;PO Box 36409;Não informado;NC;28236
f167c78ea1300fa38fed13c4f2adc8e580770e19372b78c8005dd01ab8824bec;2;Southern;2;Domestic;10027575;Dallas;US;10400 Plano Road;Não informado;TX;75238
40cc925f5db9da78b3c034081601384219421860854428b13b97716a1f648ed6;2;Southern;2;Domestic;10000601;Creedmoor;US;1550 Aereli Avenue;Não informado;NC;27522
a100495387157fc751b27f2700bbe2482bd7b2812ee1e7ac10ed4ec6bf50d492;2;Southern;2;Domestic;10007564;Cleveland;US;1287 US Highway 59 North;Não informado;TX;77327
16f4911d255aa2b46a8f8b3967612f2dc0dc30117282f9915f802a18ac151845;2;Southern;2;Domestic;10019617;Spring;US;2445 FM 2920;Não informado;TX;77388
11958255258dc845e92f3b47d3cafe5169e741708d0a970d6f5ff9a0f6af11bc;2;Southern;2;Domestic;10023447;Tulsa;US;Attention:  Accounts Payable;1624 North 71st East Avenue;OK;74115
d86d1009980ae29c4d1ba869d8d86875cbf23292aa24acaebf4a03ab8c1d17c3;2;Southern;2;Domestic;10007123;Little Rock;US;PO Box 194255;Não informado;AR;72219
f9fabe94b15bd910bfa7f01cc54aa2a918b970677f0b802c28c787307bbac971;2;Southern;2;Domestic;10022764;Ocala;US;2610 NW 10th Street;Não informado;FL;34475
193167b6c22dc9f3b3e26a119bfd02cd5ce091190d70321d4c503ff80c8ae0ff;2;Southern;2;Domestic;10025560;Cramerton;US;125 Hampton Ct.;Não informado;NC;28032
fe293427b7892218853c525af4ace9b1cad9763921869e71725fbd816ca60b87;2;Southern;2;Domestic;10014739;Tulsa;US;Division of Parkhurst;15051 E Admiral Place;OK;74116
a44dbef1cb3c53db1e08312dff121269f2b5f2956fe002a27580320c935ce194;2;Southern;2;Domestic;10019150;Jacksonville;US;Jacksonville PDC #21;Attention  Accounts Payable;FL;32241-3017
5ef8b07cdb7ca0163794a669aabc23a1120d0cfd9f2415380006458fc8be5805;2;Southern;2;Domestic;10023783;Pine Bluff;US;PO Box 7647;Não informado;AR;71611-7647
6e70275b6cdadfdbc3a243ec8d7ae66e0513bbb7dcdaf547092edb5c8b6c48e0;2;Southern;2;Domestic;10025243;Longview;US;PO Box 5308;Não informado;TX;75608
5cf09a3787ac979b90edbde47a3043f04678666b318a6334e86e6e9b8cf1609a;2;Southern;2;Domestic;10017314;El Paso;US;8901 Montana Avenue;Não informado;TX;79925
a3eb058d918e31c1825b95eb75663c85cebd70e18bc4925e34c057474327bb5e;2;Southern;2;Domestic;10023471;Odessa;US;915 West 42nd;Não informado;TX;79764
4a3b1b8a38fb584e4907599bcb3d3bfbeed6043b5c132077da7bc3229aea2e1e;2;Southern;2;Domestic;10007122;Buda;US;22015 South I-35;Não informado;TX;78610
8c8cac9fb9190fb651d81e2c84a99912a8b5db24fe95c051b46dedf847bdd1fd;2;Southern;2;Domestic;10025040;San Antonio;US;6127 San Pedro Avenue;Não informado;TX;78216
36c4b50e113cc2a0c5d33d43def115d1f3fa082089042ac9b1d6ac1bac148b10;2;Southern;2;Domestic;10009697;Orlando;US;4455 Dardanelle Drive;Não informado;FL;32808
e1a3a42c23317effbb1be15d9a7031a47c7ce664059659056c6c421725efa1f7;2;Southern;2;Domestic;10024725;Jasper;US;PO Box 174;Não informado;TX;75951
ca17d3cbdc1ddb923cbf7d4274eb587d1da0da07d6ef9883554d5ad091055f9e;2;Southern;2;Domestic;10004302;Baton Rouge;US;9555 Airline Highway;Não informado;LA;70815
f620516ee7089a2f618d40d2e69c79b7886af8e6615dfa51a6db8500b9e5bca1;2;Southern;2;Domestic;10026581;Savannah;US;PO Box 22249;Não informado;GA;31403
a15280ef7f2f46b0172c3f3b986b74d36497e3fba95100591b1cc57eb319ae6a;2;Southern;2;Domestic;10010912;Fort Smith;US;PO Box 849;Não informado;AR;72902-0849
529544e56e71f50dcb1954cfe7f417fe96d70d1a1753d1cf149c300c744c12c2;2;Southern;2;Domestic;10014804;Shreveport;US;Attention: Ann Borden;PO Box 31435;LA;71130
5d50688818fc57625f5acf02dfc0c48d0018bd3a1552cd987af1b34878119026;2;Southern;2;Domestic;10008596;Springhill;US;PO Box 578;Não informado;LA;71075
85ba1d9462edddff265004bc7b8bccbea8cd59034aafcf6af1b63be8b9770de3;2;Southern;2;Domestic;10021936;Louisville;US;7779 Dixie Highway;Não informado;KY;40258
e3b9d69f6f0e4d6a7f7805c19852913c356f2a91578b6605d32b1f337646a6bc;2;Southern;2;Domestic;10026839;Greenwood;US;1201 Sycamore Avenue;Não informado;MS;38930
b49c880378099d21abb8ddf6665ae49b24f1414b2b4673018bb4d743f2752f28;2;Southern;2;Domestic;10016542;Greenville;US;Greenville PDC #23;52 Bruce Road;SC;29605
d8562809d754af370831c8f47dbe31bc809dc77c2d6a2aacfd8990b6ad1037b3;2;Southern;2;Domestic;10021145;Brookhaven;US;1127 South First Street NE;Não informado;MS;39601
25cd934fe98260eaefa8979625fbface833ace55ff021e39ecbea7d15e463c13;2;Southern;2;Domestic;10025285;Chattanooga;US;2401 East 31st Street;PO Box 72638;TN;37407
a6bea62c4e1abdc43684b7e62e76c1555c84a73a2c018a9780debaf622b7aa03;2;Southern;2;Domestic;10020914;Calhoun;US;PO Box 547;Não informado;LA;71225-0547
225b9e2de0f98546279d89b9af1e9e85c77349ea7ba9df99be745c541b8e0066;2;Southern;2;Domestic;10016047;Nashville;US;975 Main Street;Não informado;TN;37206
37efe732d53e72f2d8c172a10bccb4cd83f644fdd5637651c39c0ce0d3d76b2b;2;Southern;2;Domestic;10023538;Fort Worth;US;Attention: Accounts Payable;4900 Alliance Gateway Freeway;TX;76177
2979bf7bc324871d9a8245ba073399e9cef6bd933f5327a3e1f08b513196c89b;2;Southern;2;Domestic;10002765;Hialeah;US;4760 NW 165th Street;Não informado;FL;33014
78f10ec77e644b0eb24550d352c34091107f4e7fe47280e44c94308958ede79b;2;Southern;2;Domestic;10024499;Houston;US;8302 Jet Pilot;Não informado;TX;77075
c2142dc232ad9ded2e198c3a2f43b6591bbb7781c3c9756ca8c8d722362432ea;2;Southern;2;Domestic;10000475;Charlotte;US;5745 N Tryon Street;Não informado;NC;28213
cdbe62a76611ee37eb2c5c825bbb2a4d69a3ecd93707d4c78402cac672e2d384;2;Southern;2;Domestic;10016588;Schertz;US;6025 Corridor Parkway;Não informado;TX;78154-3214
6764ebf19d74224efe0e2426edbf690b242b59f059baa100f990e7e301955db0;2;Southern;2;Domestic;10022470;Ormond Beach;US;Attention: Linda;100 Business Center Drive;FL;32176
674e53fbf50c255458337a623e95c746912d2bfc99ae36a31bbd206579b5e202;2;Southern;2;Domestic;10023759;Birmingham;US;106 B David Green Road;Não informado;AL;35244
efc84d3fb6de6d270ddeb723d7110b33b24f1397b64bd1f58a2bef7d652fd3df;2;Southern;2;Domestic;10006805;Miami;US;1801 NW 82nd Ave;Não informado;FL;33126
8149df99ca708ba674b7aedfb83360d43050215f35e622772ebfb228d895a286;2;Southern;2;Domestic;10009654;Brownsville;US;904 Billy Mitchell Boulevard;Não informado;TX;78521
43f439c47aee08e2e8bae65a6aa3745fad916c28f1191c62fc8b8e710d5baa02;2;Southern;2;Domestic;10010897;Whitehouse;US;PO Box 588;Não informado;TN;37188
3ab5b07dd2c2d10ec6c47554d7ed68ea05ca58d70c32bf263a3b5f6b78ae95e0;2;Southern;2;Domestic;10020684;Montgomery;US;5415 Lamco Drive;Não informado;AL;36117
d0281cdde27259bd6ffa3559cc54c0d30c258f9563c2d74ee33bfad342b6124f;2;Southern;2;Domestic;10006037;Miami;US;7225 NW 25th Street;Não informado;FL;33122
807613f7679a5204c1b7f47afe20fbfbf0c13e4d50ca6b0439efcbf80290cc5d;2;Southern;2;Domestic;10002244;Statesville;US;Spicer Clark - Hurth Off Highway Div;1293 Glenway Drive;NC;28625
8dfaf2fe26bc845e20f8048d17252abf5bc0394240a4f82afbf8ffcfd4f65722;2;Southern;2;Domestic;10025302;Tulsa;US;4345 South West Boulevard;Não informado;OK;74107
83375ca0601ec0046396fb142e2cbe15a0371cf1bc29767f367a57ae723a1d72;2;Southern;2;Domestic;10009623;Gretna;US;2125 Whitney Avenue;Não informado;LA;70056
793ef35b92392a332c8f6687fc1217f9a2e7032a5b2ceb9a3e1a95dca5c5949f;2;Southern;2;Domestic;10025558;Little Rock;US;6104 Young Road;Não informado;AR;72209
11bcb208c4f036a08c99e2a6f1b79d9f621ea922b00527854b9eb11fca1bd141;2;Southern;2;Domestic;10023235;Houston;US;7600 South Santa Fe;Não informado;TX;77061
f23185331a2236615862c01d3f618bc9f18a458d3855564243571a7ea6d848e9;2;Southern;2;Domestic;10011734;Atlanta;US;PO Box 19858 Station N;Não informado;GA;30325-0858
771a893cb48290dbe7a7ead391a18c01f7fda2184ce10dea04922bd428e1341e;2;Southern;2;Domestic;10025758;Oklahoma City;US;4532 Enterprise Drive;Não informado;OK;73128
1f8adaf0a2193e6e20b4590f617824779397b47265b67184f96b6a09ef9cd001;2;Southern;2;Domestic;10021911;Te Rapa Hamilton;US;Cnr Avalon Drv & Tasman Road;PO Box 20077;MS;Não informado
1f8adaf0a2193e6e20b4590f617824779397b47265b67184f96b6a09ef9cd001;2;Southern;2;Domestic;10021911;Tupelo;US;PO Box 2187;Não informado;MS;38803-2187
6106cea604dd4a844cea077ada57a5b502425970cf4748fc7462b45e8f5fca0b;2;Southern;2;Domestic;10022725;Norcross;US;1723 Webb Drive;Não informado;GA;30093
1055e71246b9a710d342702a04e8cc4161bfe33e0c736439f9622c1717506c79;2;Southern;2;Domestic;10027560;Odessa;US;3356 Kermit Highway;Não informado;TX;79764
7aa4e3803af3f74528f3225b0238fc4433a47cde0ca1f634c8c82c7133e8420e;2;Southern;2;Domestic;10025515;Jackson;US;3650 Bay Street;Não informado;MS;39213
49063138317054562a1d0f23d60574de4a00779dcb247efa5777b987a7dcbcbf;2;Southern;2;Domestic;10021459;Olive Branch;US;Memphis PDC #19;Attention   Accounts Payable;MS;38654-3703
ccf62e8037fff526562235e52b329245228e0fed38a171df9a231b0b48b8c6d3;2;Southern;2;Domestic;10002489;Villa Rica;US;PO Box 266;Não informado;GA;30180-0266
ac7890cbc8d83c549a1d52da0bb383efa52fdff6eb6a578c9e5d647f104962d0;2;Southern;2;Domestic;10020639;Tulsa;US;PO Box 3445;Não informado;OK;74101-3445
af4f39717aef5e7c498696071cf30c6bbf1e6c18cc4e93b901f737a7ecae3e13;2;Southern;2;Domestic;10009660;Augusta;US;PO box 204658;Não informado;GA;30917-4658
f6f7785191fa81b82d84d959a50a10d15d3376b612de7bb8512c2530e31b6f10;2;Southern;2;Domestic;10023516;Miami;US;2900 Northwest 73rd Street;Não informado;FL;33147
3d44949f3a5008053e32446ada01e87087631e2865655843fbc38607b02bb870;2;Southern;2;Domestic;10026348;Mebane;US;PO Box 220;Não informado;NC;27302
7a7aac54bc0e1553f78616b79b8beed22a7098b9bedd2c40648512bb61d4eb25;2;Southern;2;Domestic;10023244;Cleveland;US;PO Box 899;Não informado;MS;38732-0899
9c74f3d10f462a2280fc10fb97ed3fe2824d3b2412694ac20568b80f24ff762e;2;Southern;2;Domestic;10026299;Dallas;US;334 North Hall Street;Não informado;TX;75226
7e31a71b352b632af48715f857a3028e13c88afadeece27d36db8f7fabb61548;2;Southern;2;Domestic;10009679;Meridian;US;2400 Highway 19N;Não informado;MS;39307
445065d1c2c3ab7a57471b80c486f49262e076ddb28eec6115da329746efc88e;2;Southern;2;Domestic;10000478;Little Rock;US;8120 E Doyle Springs Road;Não informado;AR;72209
7807af05f1df291308e7e8ed88c14cfbd0324b000f09ee24dfe88a339210d50b;2;Southern;2;Domestic;10007355;Amarillo;US;3601 Amarillo Boulevard East;Não informado;TX;79107
f07d30d0ccb61ab46971c160f11c07314848c47ce8030401b51a54de9a2077eb;2;Southern;2;Domestic;10023509;Tampa;US;513 West Waters Avenue;Não informado;FL;33604
959f5d910e53c5acc8b03727c4df9a46925d338104cc2db34a89a81e3e3bdeca;2;Southern;2;Domestic;10019897;El Paso;US;7210 Gateway East;Não informado;TX;79915
c88d15ead388a3831885f83aae8f56de526fa2922ca8be1a83ddccdf6b71ea79;2;Southern;2;Domestic;10025250;Ooltewah;US;8503 Hilltop Drive;Não informado;TN;37363
c4cf804908f00477e83c48e4ff75b25c513520e84b1ccdfac23c8a9ad36e39f3;2;Southern;2;Domestic;10016548;Mobile;US;4700 Rangeline Road;Não informado;AL;36619
fc9276b5744d00d76d3a4d472389877c100741f215edf0e901626b5ed2c95a83;2;Southern;2;Domestic;10003795;Baton Rouge;US;PO Box 2484;Não informado;LA;70815
407ef9636a5fe9ffa7701559247babaf655103d04848e17ab9a21a1af53e8d33;2;Southern;2;Domestic;10025495;Birmingham;US;PO Box 100603;Não informado;AL;35210
3a821594cdf67eb1c814b25651492d1813441ff24219eda74f2ae9ea7e96ce0f;2;Southern;2;Domestic;10020413;Okarche;US;PO Box 447;Não informado;OK;73762
ee4baddcce61e92ca65dda266b95fddc710e00943bf525a97ac89d8e41451100;2;Southern;2;Domestic;10027348;Tampa;US;6501 Adamo Drive;Não informado;FL;33619
703f8eca7f85794ee079844440484bebf82aec11c5344d0dd3fe186f355b73b6;2;Southern;2;Domestic;10000460;Goodlettsville;US;709 Rivergate Parkway;Não informado;TN;37072
967af8f2487a2da2f8a8636fdf6102579f8cdf1f64772eabf5417c32fb1878dd;2;Southern;2;Domestic;10011521;Okolona;US;32722 Highway 45;Não informado;MS;38860
32942a2fe2bbc8facb42ec80ef950dd6993f19a516e6cfe17d4587cb5b4e75a5;2;Southern;2;Domestic;10026336;Columbia;US;PO Box 26;Não informado;SC;29202
